BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,TOTAL_PURCHASES,PURCHASE_TYPE_RATIO,CREDIT_UTILIZATION,PAYMENT_RATIO,REVOLVER_FLAG,CASH_USAGE_RATIO,ACTIVITY_INDEX,Cluster
156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0.0,34.0,5500.0,858.976682,108.319927,0.0,12,1354.86,0.4322439215621953,0.0284030459948358,5.498620730526765,1,0.0,35.151515,1
3393.351236,1.0,0.0,0.0,0.0,1008.348672,0.0,0.0,0.0,0.083333,2.0,0.0,4200.0,0.0,857.062706,0.0,12,0.0,0.0,0.8079407702838236,0.0,1,50.79193536708065,1.083333,1
4943.383447,1.0,2715.7250000000004,857.12,1171.625,2510.352951,1.0,0.25,1.0,0.333333,8.0,41.0,8500.0,1509.423237,1834.031569,0.0,12,2812.2,0.3047862882068181,0.6262345992204429,0.2835665811498519,1,0.8926651554325208,42.897727,0
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.25,10.0,0.0,7000.0,1277.76778,1886.3433455,0.0,12,0.0,0.0,0.9226517270110498,0.1978409066904486,1,50.79193536708065,1.25,0
175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0.0,14.0,5000.0,1884.227778,136.639824,0.3571425,12,1508.9,0.8299821056199999,0.0350683301929863,10.746036418089638,0,0.0,15.234849,1
680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0.0,25.0,3000.0,552.432305,207.720441,0.0,12,1045.5700000000002,0.6388381450894361,0.2267317189244227,0.812167358886139,1,0.0,26.583333,1
223.763616,0.7222225000000001,2309.78,0.0,1171.625,0.0,0.583333,0.0,0.5,0.0,0.0,12.0,6500.0,1206.81188,99.372848,0.333333,12,2309.78,0.0,0.0344251716870115,5.393244425433112,1,0.0,12.636364,0
1785.626943,1.0,0.0,0.0,0.0,576.206382,0.0,0.0,0.0,0.25,10.0,0.0,1800.0,687.691735,1886.3433455,0.0,12,0.0,0.0,0.992014967782214,0.3851262086466365,1,50.79193536708065,1.25,1
54.933231,0.7222225000000001,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,7000.0,1969.845566,147.049952,0.3571425,12,495.0,0.0,0.0078476044274503,18.727874459148545,0,0.0,2.272727,0
2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4.0,0.0,3000.0,932.418855,709.207016,0.0,12,0.0,0.0,0.8875432837041523,0.3501871857815454,1,50.79193536708065,1.333333,1
4943.383447,1.0,2715.7250000000004,1444.5750000000005,1171.625,1686.599777,1.0,0.75,1.0,0.5,10.0,41.0,13850.0,1888.756861,1886.3433455,0.0,12,6724.26,0.6097444178824518,0.5002868383823361,0.2220792877629092,1,0.250823105702215,42.897727,2
1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0.0,8.0,9000.0,0.0,857.062706,0.0,12,1174.39,0.999999999148494,0.1627027368708108,0.0,1,0.0,9.25,0
2114.158683,1.0,2715.7250000000004,0.0,1171.625,0.0,1.0,0.0,1.0,0.0,0.0,41.0,8500.0,3564.977774,630.00413,0.0,12,5580.85,0.0,0.2487245509119147,1.6862394488076184,1,0.0,42.897727,2
2876.396444,1.0,0.0,0.0,0.0,998.84867,0.0,0.0,0.0,0.166667,2.0,0.0,3200.0,1065.426905,1412.648089,0.0,12,0.0,0.0,0.898873888469102,0.3704033589848217,1,50.79193536708065,1.166667,1
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.333333,9.0,0.0,13850.0,3066.614272,1886.3433455,0.0,12,0.0,0.0,0.7486376531184927,0.2155926174241022,1,50.79193536708065,1.333333,0
2392.917738,1.0,2715.7250000000004,1444.5750000000005,0.0,0.0,0.916667,0.75,0.0,0.0,0.0,41.0,2800.0,4178.274025000001,1886.3433455,0.0,12,12462.44,0.9999999999197589,0.8546134775519239,4.859638666417191,1,0.0,42.897727,2
57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1.0,0.0,1200.0,385.853874,84.697292,0.166667,8,0.0,0.0,0.0478776674601019,6.715968136989128,1,50.79193536708065,0.875,1
4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0.0,19.0,5000.0,1004.35474,1086.428906,0.0,12,1957.3,0.550401062407193,0.8491710182301657,0.2365494624759677,1,0.0,20.166667,0
4943.383447,1.0,150.64,150.64,0.0,2784.6716350000006,0.083333,0.083333,0.0,0.5,10.0,1.0,13850.0,2606.059389,1886.3433455,0.0,12,150.64,0.999999993361657,0.6568961193731238,0.233366595682121,1,50.79193536708065,2.583333,0
69.405545,0.7222225000000001,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.083333,3.0,0.0,13000.0,0.0,857.062706,0.0,12,0.0,0.0,0.0053388880765123,0.0,1,50.79193536708065,0.174242,0
116.654149,0.7222225000000001,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1.0,8.0,5000.0,0.0,857.062706,0.0,12,907.0,0.9999999988974642,0.0233308297953338,0.0,1,0.3016075332948098,8.60606,1
4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0.0,33.0,5000.0,1906.032044,1886.3433455,0.0,12,1271.12,0.2765592546128144,0.927569628614486,0.4109733618714676,1,0.0,34.25,0
24.28497,0.7222225000000001,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,3000.0,319.762903,173.632006,0.0,12,250.6,0.0,0.0080949899973016,13.167110761631132,1,0.0,7.636364,1
4943.383447,1.0,796.33,796.33,0.0,2784.6716350000006,0.083333,0.083333,0.0,0.555555,10.0,1.0,13000.0,4178.274025000001,1886.3433455,0.083333,12,796.33,0.9999999987442392,0.7195431114831121,1.1401100854399426,1,17.264791346219795,2.75,0
231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0.0,22.0,4000.0,554.116542,185.091037,0.0,12,440.0,0.0,0.0577772487355556,2.3976415959160677,1,0.0,23.0,1
1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0.0,8.0,2000.0,1020.783647,709.610053,0.0,12,1330.62,0.8790112873104182,0.7813166711093416,0.6532457859801051,1,0.0,9.166667,1
2494.868559,1.0,2715.7250000000004,1390.5,1171.625,0.0,1.0,0.5,1.0,0.0,0.0,41.0,13850.0,1015.311953,615.92402,0.0,12,5491.79,0.2531961345475343,0.1467569740501907,0.4069600977295574,1,0.0,42.897727,2
706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3.0,18.0,1200.0,972.358048,184.524376,0.0,12,897.86,0.7958033537569293,0.5884440736762966,1.3770184929355154,1,0.6529625613648424,19.583333,1
4943.383447,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,41.0,13850.0,4178.274025000001,1886.3433455,0.0,12,22009.92,0.4293096021962229,1.057952142163447,1.2087595622048155,1,0.0,42.897727,2
2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,0.75,0.0,0.083333,1.0,12.0,2500.0,1061.292471,689.118919,0.0,12,720.6,0.9999999986122676,0.8940413320423835,0.4748292644037811,1,1.0037589827869011,14.083333,1
947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0.0,5.0,1000.0,492.200419,509.384182,0.0,12,197.06,0.7543895222044579,0.9471308090528692,0.5196752267834311,1,0.0,6.25,1
764.042156,0.818182,0.0,0.0,0.0,1307.102516,0.0,0.0,0.0,0.166667,3.0,0.0,7500.0,1566.806897,172.959728,0.0,12,0.0,0.0,0.1018722874530836,2.050681212607487,1,50.79193536708065,0.984849,0
4943.383447,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.5,9.0,0.0,7000.0,0.0,857.062706,0.0,12,0.0,0.0,0.7639735066051466,0.0,1,50.79193536708065,1.5,0
4943.383447,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0.0,13.0,13850.0,3219.621433,1886.3433455,0.0,12,2084.48,0.6238870122889705,0.4929519892793975,0.3037817826657615,1,0.0,14.416667,0
2163.678757,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,41.0,6500.0,4178.274025000001,546.439139,0.0,12,5779.360000000001,0.594621203629014,0.3328736548718656,2.0411591432742626,1,0.0,42.897727,2
3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,7500.0,698.854095,819.682666,0.0,12,1025.0,0.9999999990243902,0.4076534070123128,0.2285778662811088,1,0.0,3.083333,0
19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,10000.0,746.691026,857.062706,0.0,12,689.7,0.0,0.0019354558998064,18.727874459148545,1,0.0,10.909091,0
264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1.0,1.0,9000.0,1235.630069,194.324456,0.083333,12,28.65,0.9999999650959872,0.0294235105522862,4.666072361121225,1,13.412278065889073,2.166666,0
1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0.0,9.0,1500.0,1955.198953,992.652486,0.0,12,944.96,0.1745682355077799,0.7388150195074566,1.7642656581216898,1,0.0,10.159091,1
906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1.0,11.0,13500.0,1855.235407,468.196732,0.083333,12,1039.2,0.0769822939982849,0.0671536091802108,2.046425299828759,1,0.099212943514999,12.166666,0
4943.383447,1.0,2715.7250000000004,0.0,1171.625,555.469352,0.583333,0.0,0.5,0.166667,7.0,14.0,7000.0,3685.61062,1886.3433455,0.0,12,4059.93,0.0,1.0970898627004158,0.4799203972383644,1,0.1368174702182507,15.166667,0
1523.911458,1.0,2715.7250000000004,1444.5750000000005,753.09,0.0,1.0,0.75,1.0,0.0,0.0,31.0,6500.0,2254.26002,329.29648,0.0,12,4075.37,0.8152094163682784,0.2344479165793157,1.4792591831281714,1,0.0,33.0,0
49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0.0,24.0,8000.0,835.839952,193.011166,0.3571425,12,870.24,0.0,0.0061507819992311,16.986456661395724,0,0.0,25.0,0
4943.383447,1.0,2715.7250000000004,1444.5750000000005,1171.625,2444.445738,1.0,0.75,1.0,0.555555,10.0,41.0,13850.0,4178.274025000001,1886.3433455,0.0,12,9792.23,0.4043828626978346,0.6836539804658174,0.8569618749658576,1,0.2496311603945545,42.897727,2
106.455975,0.7222225000000001,2463.12,789.53,1171.625,0.0,1.0,0.5,1.0,0.0,0.0,41.0,4000.0,2573.722764,95.342224,0.3571425,12,2463.12,0.320540615024627,0.0266139937433465,18.727874459148545,0,0.0,42.897727,1
119.760904,0.7222225000000001,1859.34,0.0,1171.625,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,13850.0,3104.275623,288.903628,0.25,12,1859.34,0.0,0.0059880451997005,18.727874459148545,1,0.0,4.363636,0
4943.383447,1.0,2715.7250000000004,1444.5750000000005,226.24,2784.6716350000006,1.0,0.75,0.5,0.555555,10.0,41.0,7900.0,0.0,857.062706,0.0,12,3488.49,0.9351467251059494,0.7388741078811552,0.0,1,0.9468716547999648,42.897727,0
1734.510004,1.0,0.0,0.0,0.0,66.275851,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,363.474455,1886.3433455,0.0,12,0.0,0.0,0.9636166683535462,0.2095545450601191,1,50.79193536708065,1.166667,1
2765.748281,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.75,0.666667,0.0,0.0,41.0,11000.0,4178.274025000001,1058.128452,0.25,12,7283.31,0.6984887364812854,0.2514316618862335,5.196927353636878,1,0.0,42.897727,2
1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1.0,2.0,1200.0,439.407082,362.838185,0.0,12,295.0,0.9999999966101696,0.8719753409400205,0.4199345445749612,1,0.3172196904501027,3.166666,1
2737.367678,1.0,0.0,0.0,0.0,429.691164,0.0,0.0,0.0,0.416667,5.0,0.0,3000.0,778.827993,721.798576,0.0,12,0.0,0.0,0.9124558923625148,0.2845171289830225,1,50.79193536708065,1.416667,1
4014.818167,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1.0,0.0,8500.0,1009.185035,1177.149934,0.0,12,0.0,0.0,0.4723315490032551,0.251365066304542,1,50.79193536708065,1.083333,0
871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0.0,27.0,1200.0,1110.886425,208.298424,0.0,12,648.22,0.1774089041106277,0.726307480228077,1.2745823371882332,1,0.0,28.083333,1
1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0.0,5.0,4000.0,422.711848,616.005839,0.0,12,557.1899999999999,0.943376584390645,0.4025100506493725,0.2625473866738299,1,0.0,6.083333,1
114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,367.109312,86.102479,0.3571425,6,469.98,0.0,0.1145938168854061,3.2035699517403287,0,0.0,7.0,1
4943.383447,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1.0,0.0,6500.0,1346.365584,1886.3433455,0.0,12,0.0,0.0,0.8923980520165541,0.2321084926548144,1,50.79193536708065,1.083333,0
823.103926,0.7222225000000001,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,8000.0,2916.071564,243.199498,0.0,12,131.64,0.0,0.102887990737139,3.5427744521014777,1,0.0,12.363636,0
595.677343,1.0,2715.7250000000004,1444.5750000000005,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1.0,41.0,13850.0,4178.274025000001,241.894073,0.3571425,12,5078.139999999999,0.8527787731624613,0.0397118228640192,7.985286702460183,0,0.2805047914629166,42.897727,2
1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,1202.711782,1747.037345,0.0,12,924.6,0.0,1.1281245618718756,1.066116119070695,1,0.0,13.0,1
349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0.0,17.0,4000.0,1795.012223,167.219681,0.0,12,1975.4,0.7054267486557523,0.0873602754781599,5.136809057633956,1,0.0,18.416667,1
840.804076,0.7222225000000001,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.222222,5.0,0.0,4000.0,3621.266477,193.171404,0.0,9,0.0,0.0,0.2102010189474497,4.306908798445325,1,50.79193536708065,0.888889,1
975.942008,1.0,2715.7250000000004,1444.5750000000005,1171.625,1620.685551,1.0,0.75,0.833333,0.555555,10.0,41.0,10500.0,4178.274025000001,347.641073,0.3571425,12,10221.35,0.6986728758237735,0.0929468578959098,10.957101704185376,0,0.1585588548324283,42.897727,2
23.111088,0.7222225000000001,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,12500.0,291.948834,43.452683,0.181818,12,300.0,0.0,0.001848887039852,12.632413556972583,1,0.0,3.363636,0
2187.732265,0.857143,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.285714,9.0,0.0,3000.0,1423.788603,461.365626,0.2,7,0.0,0.0,0.729244088090252,0.6508056882130384,1,50.79193536708065,1.142857,1
4943.383447,1.0,2715.7250000000004,1444.5750000000005,1029.46,1626.351366,1.0,0.75,1.0,0.166667,3.0,41.0,13850.0,4178.274025000001,1886.3433455,0.0,12,5715.0,0.8198670164794633,0.855143645653204,0.3875300255831095,1,0.2845759170105729,42.897727,2
1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,470.565984,408.799147,0.0,12,0.0,0.0,0.8935843450591198,0.2925583329703497,1,50.79193536708065,1.166667,1
1872.926275,1.0,766.61,766.61,0.0,1017.120578,0.833333,0.75,0.0,0.25,5.0,12.0,2300.0,0.0,857.062706,0.0,12,766.61,0.9999999986955558,0.8143157713850802,0.0,1,1.3267770791839697,14.083333,1
2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.555555,10.0,0.0,3000.0,2431.578544,1739.74883,0.0,12,0.0,0.0,0.9777468250074176,0.8289734725353717,1,50.79193536708065,1.583333,1
336.799916,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.416667,0.916667,0.0,0.0,41.0,13850.0,2814.231227,186.230835,0.3571425,12,3535.8,0.456671757323188,0.016839995799158,8.355795488512546,0,0.0,42.897727,2
36.236312,0.7222225000000001,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,5300.0,831.375322,189.036967,0.166667,12,256.11,0.0,0.0068370399987099,18.727874459148545,1,0.0,5.454545,1
903.29781,1.0,2697.48,150.5,1171.625,0.0,1.0,0.333333,1.0,0.0,0.0,39.0,2500.0,1686.196344,303.361632,0.0,12,2697.48,0.0557928140131556,0.3613191238554724,1.8667114250318932,1,0.0,40.333333,1
0.0,0.7222225000000001,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,5000.0,0.0,857.062706,0.0,12,23.0,0.0,0.0,0.0,1,0.0,1.0,1
2881.253586,1.0,117.0,0.0,117.0,2784.6716350000006,0.25,0.0,0.166667,0.555555,10.0,3.0,4500.0,4178.274025000001,931.618475,0.166667,12,117.0,0.0,0.6402785745243824,6.004966885964002,1,50.79193536708065,4.75,0
5.465999,0.7222225000000001,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0.0,3.0,12000.0,0.0,857.062706,0.0,12,196.81,0.8790203705146061,0.0004554999166287,0.0,1,0.0,3.174242,0
117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0.0,15.0,10000.0,441.588141,136.827952,0.0,12,653.73,0.7541339685280866,0.0117442683988255,3.76003103982168,1,0.0,16.416667,0
168.522709,0.818182,2009.05,0.0,1171.625,0.0,0.833333,0.0,0.75,0.0,0.0,22.0,1200.0,2612.760497,197.638558,0.142857,12,2009.05,0.0,0.1404355907163036,15.503907437757205,1,0.0,22.818182,1
1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4.0,2.0,6000.0,1186.062765,374.595505,0.0,12,147.78,0.0,0.284335729785944,0.6952243655765667,1,11.21322419668951,3.25,0
874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0.0,30.0,900.0,579.749308,693.894717,0.0,12,516.54,0.307952916893265,0.9717591622536008,0.6628863625341244,1,0.0,31.333333,1
861.001207,1.0,969.56,969.56,0.0,446.233197,0.416667,0.416667,0.0,0.083333,1.0,6.0,2400.0,0.0,857.062706,0.0,12,969.56,0.9999999989686044,0.3587505027671873,0.0,1,0.4602429932544216,7.5,1
966.251742,1.0,311.45,311.45,0.0,955.959749,0.333333,0.333333,0.0,0.083333,1.0,15.0,1500.0,277.522439,286.299328,0.0,12,311.45,0.9999999967892118,0.6441678275705548,0.2872154601639875,1,3.069384318287416,16.416666,1
38.615644,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,6150.0,254.392984,55.79974,0.090909,12,280.4,0.9999999964336662,0.006278966503044,6.587821697656481,1,0.0,3.977273,1
189.687964,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,6000.0,0.0,857.062706,0.0,12,66.14,0.9999999848805566,0.0316146606613975,0.0,1,0.0,3.083333,1
40.417255,0.7222225000000001,79.2,79.2,0.0,1631.576375,0.083333,0.083333,0.0,0.083333,1.0,1.0,4000.0,1647.880773,24.815878,0.083333,12,79.2,0.9999999873737376,0.0101043137474739,18.727874459148545,1,20.600711545445563,1.5303020000000005,1
4943.383447,1.0,1453.32,0.0,1171.625,0.0,0.5,0.0,0.5,0.0,0.0,18.0,13850.0,1382.269127,1755.253802,0.0,12,1453.32,0.0,0.331084670767813,0.2530285871289587,1,0.0,19.0,0
3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0.0,15.0,4000.0,1110.870941,1431.201171,0.0,12,756.54,0.9999999986781928,0.9959809260010049,0.278838407303576,1,0.0,16.5,1
4943.383447,1.0,2715.7250000000004,603.75,1171.625,0.0,0.916667,0.166667,0.833333,0.0,0.0,34.0,11500.0,1412.597253,1825.176503,0.0,12,3507.35,0.1721385090817459,0.4859866323055663,0.2527529268114474,1,0.0,35.166667,0
281.170378,0.818182,2715.7250000000004,56.8,1171.625,0.0,0.75,0.083333,0.666667,0.0,0.0,36.0,8000.0,2422.911622,187.046284,0.3571425,12,3163.69,0.0179537185950729,0.0351462972456067,8.617236391035345,0,0.0,36.901515,0
130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,0.75,0.583333,0.0,0.0,33.0,13850.0,1043.55929,182.429461,0.3571425,12,1343.19,0.8061331600100259,0.0086834358660877,8.01187685006931,0,0.0,34.909091,0
1973.814964,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,5.0,8000.0,541.722532,762.682834,0.0,12,873.0,0.9999999988545246,0.2467268704691591,0.2744545672243396,1,0.0,6.166667,0
4943.383447,1.0,47.55,0.0,47.55,2039.52804,0.166667,0.0,0.166667,0.555555,10.0,2.0,6000.0,2976.579866,1886.3433455,0.0,12,47.55,0.0,0.9497566458417072,0.5223407978618941,1,42.89228174779639,3.75,0
43.103899,0.7222225000000001,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,13850.0,1212.054219,68.725483,0.0,12,370.0,0.9999999972972972,0.0018740825651359,18.727874459148545,1,0.0,2.621212,0
566.546048,0.909091,405.75,313.75,92.0,1044.651618,0.5,0.166667,0.416667,0.333333,6.0,12.0,2000.0,1249.835142,313.052687,0.0,12,405.75,0.7732593942741605,0.2832730238583635,2.20606099752361,1,2.574618891991081,13.409091,1
24.527253,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,4000.0,376.758504,169.78292,0.3571425,12,261.64,0.0,0.006131813248467,15.360810631308338,0,0.0,10.909091,1
4943.383447,1.0,1989.28,842.8,1146.48,893.757903,0.333333,0.166667,0.166667,0.083333,2.0,8.0,13850.0,4178.274025000001,1886.3433455,0.0,12,1989.28,0.423670875681819,0.5964389691002543,0.5653674386859063,1,0.4492871302937308,9.25,0
4559.779234,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.666667,1.0,0.0,0.0,41.0,7500.0,4178.274025000001,1886.3433455,0.0,12,10848.5,0.7566022951784483,0.6079705644522705,2.0667043313556386,1,0.0,42.897727,2
2.67713,0.7222225000000001,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,4000.0,130.107234,29.700051,0.090909,12,43.39,0.0,0.0006692824998326,18.727874459148545,1,0.0,1.090909,1
1570.682346,1.0,645.32,645.32,0.0,1665.331678,0.166667,0.166667,0.0,0.416667,9.0,2.0,1800.0,2591.391006,808.217224,0.0,12,645.32,0.9999999984503812,0.8726013028485549,1.6498504684601256,1,2.580629262101548,3.583334,1
4943.383447,1.0,987.1,862.1,125.0,2784.6716350000006,0.333333,0.333333,0.083333,0.25,10.0,9.0,10500.0,1941.541158,1886.3433455,0.0,12,987.1,0.8733664260223215,0.6858797127918209,0.2695934552697923,1,5.540087730179224,10.583333,0
4943.383447,1.0,1464.14,978.71,485.43,2784.6716350000006,0.833333,0.583333,0.666667,0.416667,10.0,23.0,11500.0,1658.563509,1886.3433455,0.0,12,1464.14,0.6684538359252162,0.562424783690224,0.2564305805390744,1,2.696373186514696,25.0,0
64.080909,0.7222225000000001,927.0,600.0,327.0,0.0,0.25,0.083333,0.166667,0.0,0.0,4.0,5000.0,1260.16384,59.04439,0.222222,12,927.0,0.6472491902402921,0.0128161817974367,18.727874459148545,1,0.0,4.537877999999999,1
4943.383447,1.0,393.62,153.72,239.9,2784.6716350000006,0.916667,0.75,0.166667,0.555555,10.0,15.0,10000.0,1919.630466,1731.549385,0.0,12,393.62,0.3905289355456304,0.5635860678436414,0.3406099928644793,1,15.074100182729282,17.666667,0
3670.50596,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.083333,0.0,0.0,9.0,7500.0,1034.932404,941.496383,0.0,12,965.5,0.9074365604273056,0.4894007946014132,0.2819590582324081,1,0.0,10.5,0
2458.376257,0.818182,0.0,0.0,0.0,102.275984,0.0,0.0,0.0,0.083333,1.0,0.0,7500.0,4178.274025000001,647.20869,0.0,12,0.0,0.0,0.3277835008896288,1.848225956142471,1,50.79193536708065,0.901515,0
768.004936,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0.0,9.0,6000.0,947.696134,217.027653,0.0,12,336.41,0.9999999970274368,0.1280008226453332,1.233971408702025,1,0.0,10.75,0
75.647479,0.727273,540.0,0.0,540.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,4000.0,548.967281,48.659935,0.0,12,540.0,0.0,0.018911869745272,7.25691432153457,1,0.0,3.727273,1
2.433254,0.7222225000000001,36.0,0.0,36.0,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,7500.0,0.0,857.062706,0.0,12,36.0,0.0,0.0003244338666234,0.0,1,0.0,2.181818,0
1121.730896,1.0,878.52,103.1,775.42,197.648111,1.0,0.166667,0.916667,0.083333,1.0,39.0,1500.0,542.836917,471.496776,0.0,12,878.52,0.1173564630089736,0.7478205968347862,0.4839279353468677,1,0.2249784988105239,40.25,1
7.56809,0.7222225000000001,144.26,67.08,77.18,0.0,0.333333,0.083333,0.166667,0.0,0.0,7.0,11500.0,134.710832,75.515008,0.111111,12,144.26,0.4649937580410803,0.0006580947825514,17.799843051570075,1,0.0,7.628788,0
2053.441598,1.0,493.85,441.35,52.5,1738.33378,0.5,0.333333,0.25,0.555555,10.0,10.0,2000.0,2795.059574,1886.3433455,0.0,12,493.85,0.893692414916083,1.0267207984866396,1.3611585424981936,1,3.5199630990787423,12.166666,1
2422.311938,1.0,2715.7250000000004,1444.5750000000005,1034.44,188.783221,1.0,0.75,1.0,0.083333,1.0,41.0,8500.0,4178.274025000001,582.589765,0.0,12,4490.6900000000005,0.7696478713138407,0.2849778750252967,2.37940738895066,1,0.0420388004867762,42.897727,2
4943.383447,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.75,1.0,0.0,0.0,41.0,10000.0,4178.274025000001,1886.3433455,0.0,12,11188.62,0.5451217397190072,0.9047621883095238,1.3256984324118888,1,0.0,42.897727,2
3061.213971,1.0,1829.2,1444.5750000000005,36.5,0.0,1.0,0.75,0.083333,0.0,0.0,17.0,7000.0,971.234118,985.954762,0.0,12,1829.2,0.9800459211786322,0.4373162815089548,0.3172709019635952,1,0.0,19.0,0
